"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_fingerprintSHA1","monprojetsup.fr/162.19.61.97","443","INFO","DB6B390A8FD102EAF4FEC985BFF5E05CEC8C151C","",""
"cert_fingerprintSHA256","monprojetsup.fr/162.19.61.97","443","INFO","B3A526668CDF2B5EC43F57779C5F18DD7B98AEDA9551EABD1DFCE9B840367F8E","",""
"cert","monprojetsup.fr/162.19.61.97","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFATCCA+mgAwIBAgISA8JyE6AyE51OnD3ZmI0v+GU4MA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDA1MDYyMTQ4NTFaFw0yNDA4MDQyMTQ4NTBaMBoxGDAWBgNVBAMTD21vbnByb2pldHN1cC5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALsMiljg/pJcBdGmRKmvt3k1THg1jDnMKwVL5METw4cObE9FIiF/wtw+DFi/08SXdCMvwhMqBSIHz4IzCOEVnCa+vSeaseOOK5FEdCojp39U2ZTsnSeHpjXjltHxaGo43KeMQi3nRkKuAgCxMCwIGs8NqUf/X/axCT2lf3XgiRgijxLmvY2P8b8xIR6iZ1eqmcGlgvV7b9DqIvum/KO2Q5LWRilPWmKPogR+fB2PLZEP3FLX0SOadd6vNk4Dw6fbrqUfVRhWI4KlEvp/RhBmcBwUr/shtZZ4WRCv2Sg7incDMzPna+I3vWUNV4l13sbWEsKn/c4CMi2PmiG9OG9+h7ECAwEAAaOCAicwggIjMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUBbn23j+Jnn6j6m7iHdT15Y4K8bAwHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wLwYDVR0RBCgwJoIPbW9ucHJvamV0c3VwLmZyghN3d3cubW9ucHJvamV0c3VwLmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYAPxdLT9ciR1iUHWUchL4NEu2QN38fhWrrwb8ohez4ZG4AAAGPUBh1kgAABAMARzBFAiAh4s4NGYIuLhCbvP/rjiYWiNeCY/llB9NtLoCevt1Y3wIhANUT9Ds83wESDKhS1GLR78llPNiF3yF+Rh9VoATRn3cxAHcA7s3QZNXbGs7FXLedtM0TojKHRny87N7DUUhZRnEftZsAAAGPUBh1jAAABAMASDBGAiEAqb0gqi1MNgm1rsEZdbuIqhlf9haBaqm1DqAZqEYwOYkCIQCE6L133EF7H8+yhQFM9cOJZSA6NPzw0aqDsSnS05lr4DANBgkqhkiG9w0BAQsFAAOCAQEAfiOyZPp3WgY+s4u7sVgBKmqrqGsbGCEIHNY6Top0moHrgd/W8QInYO8k/lYqybOgyJgIMb9kqTg+vyBBQHRzumxH4P2QZDfEEMuZe0LhOoDWNLPFoo2RMrxXDyPCyK4fKIDYyLmqkHwzFGz33x5JuR2J2vndpsa3W22qnMSNB1shMBt9PyZqfXdhUstuOlJUkFyLgUpB1rEssTcefVwDCKKg5Yvy0T2CKajsRTjw/OdhOhWHwbRpn5XnKA2wIg3UhhVL0wD+0uE5l/vhcUwkWhuV508xo5z/ztNrQdXDUJIbaOw+zXcXEQnVpU0xcr9lCQuns7j+DOzcgqQK5ASbxw==\n-----END CERTIFICATE-----","",""
"cert_commonName","monprojetsup.fr/162.19.61.97","443","OK","monprojetsup.fr","",""
"cert_commonName_wo_SNI","monprojetsup.fr/162.19.61.97","443","INFO","beta.monprojetsup.fr","",""
"cert_subjectAltName","monprojetsup.fr/162.19.61.97","443","INFO","monprojetsup.fr www.monprojetsup.fr","",""
"cert_trust","monprojetsup.fr/162.19.61.97","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","monprojetsup.fr/162.19.61.97","443","OK","passed.","",""
"cert_certificatePolicies_EV","monprojetsup.fr/162.19.61.97","443","INFO","no","",""
"cert_expirationStatus","monprojetsup.fr/162.19.61.97","443","OK","56 >= 30 days","",""
"cert_notBefore","monprojetsup.fr/162.19.61.97","443","INFO","2024-05-06 21:48","",""
"cert_notAfter","monprojetsup.fr/162.19.61.97","443","OK","2024-08-04 21:48","",""
"cert_extlifeSpan","monprojetsup.fr/162.19.61.97","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","monprojetsup.fr/162.19.61.97","443","INFO","not present","",""
"cert_crlDistributionPoints","monprojetsup.fr/162.19.61.97","443","INFO","--","",""
"cert_ocspURL","monprojetsup.fr/162.19.61.97","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","monprojetsup.fr/162.19.61.97","443","LOW","not offered","",""
"cert_mustStapleExtension","monprojetsup.fr/162.19.61.97","443","INFO","--","",""
"DNS_CAArecord","monprojetsup.fr/162.19.61.97","443","LOW","--","",""
"certificate_transparency","monprojetsup.fr/162.19.61.97","443","OK","yes (certificate extension)","",""
"certs_countServer","monprojetsup.fr/162.19.61.97","443","INFO","2","",""
"certs_list_ordering_problem","monprojetsup.fr/162.19.61.97","443","INFO","no","",""
"cert_caIssuers","monprojetsup.fr/162.19.61.97","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","monprojetsup.fr/162.19.61.97","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","monprojetsup.fr/162.19.61.97","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","monprojetsup.fr/162.19.61.97","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","monprojetsup.fr/162.19.61.97","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","monprojetsup.fr/162.19.61.97","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","monprojetsup.fr/162.19.61.97","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","monprojetsup.fr/162.19.61.97","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","monprojetsup.fr/162.19.61.97","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","monprojetsup.fr/162.19.61.97","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","monprojetsup.fr/162.19.61.97","443","INFO","1717935212","",""
"HSTS","monprojetsup.fr/162.19.61.97","443","LOW","not offered","",""
"HPKP","monprojetsup.fr/162.19.61.97","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","monprojetsup.fr/162.19.61.97","443","INFO","nginx/1.18.0 (Ubuntu)","",""
"banner_application","monprojetsup.fr/162.19.61.97","443","INFO","No application banner found","",""
"cookie_count","monprojetsup.fr/162.19.61.97","443","INFO","0 at '/'","",""
"security_headers","monprojetsup.fr/162.19.61.97","443","MEDIUM","--","",""
"banner_reverseproxy","monprojetsup.fr/162.19.61.97","443","INFO","--","","CWE-200"
"heartbleed","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","monprojetsup.fr/162.19.61.97","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","monprojetsup.fr/162.19.61.97","443","OK","supported","","CWE-310"
"secure_client_renego","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","monprojetsup.fr/162.19.61.97","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","monprojetsup.fr/162.19.61.97","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","monprojetsup.fr/162.19.61.97","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=B3A526668CDF2B5EC43F57779C5F18DD7B98AEDA9551EABD1DFCE9B840367F8E","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","monprojetsup.fr/162.19.61.97","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","monprojetsup.fr/162.19.61.97","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","monprojetsup.fr/162.19.61.97","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","monprojetsup.fr/162.19.61.97","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","monprojetsup.fr/162.19.61.97","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","monprojetsup.fr/162.19.61.97","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","monprojetsup.fr/162.19.61.97","443","INFO","No connection","",""
"clientsimulation-java_8u161","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","monprojetsup.fr/162.19.61.97","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","monprojetsup.fr/162.19.61.97","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","monprojetsup.fr/162.19.61.97","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","monprojetsup.fr/162.19.61.97","443","INFO","100","",""
"protocol_support_score_weighted","monprojetsup.fr/162.19.61.97","443","INFO","30","",""
"key_exchange_score","monprojetsup.fr/162.19.61.97","443","INFO","90","",""
"key_exchange_score_weighted","monprojetsup.fr/162.19.61.97","443","INFO","27","",""
"cipher_strength_score","monprojetsup.fr/162.19.61.97","443","INFO","90","",""
"cipher_strength_score_weighted","monprojetsup.fr/162.19.61.97","443","INFO","36","",""
"final_score","monprojetsup.fr/162.19.61.97","443","INFO","93","",""
"overall_grade","monprojetsup.fr/162.19.61.97","443","OK","A","",""
"grade_cap_reason_1","monprojetsup.fr/162.19.61.97","443","INFO","Grade capped to A. HSTS is not offered","",""
